Gene	score
RYBP	0.14229
RYK	0.18932
RYR2	0.27889
RYR3	0.17005
S100A1	0.12583
S100A10	0.29199
S100A11	0.19847
S100A12	0.11307
S100A16	0.10879
S100A2	0.20334
S100A3	0.11807
S100A4	0.51960
S100A5	0.11669
S100A6	0.58572
S100A8	0.45465
S100A9	0.45083
S100G	0.18247
S100P	0.11262
S1PR1	0.18374
S1PR2	0.16663
S1PR3	0.13731
S1PR4	0.14623
S1PR5	0.11955
SAA1	0.51812
SAA2	0.19435
SAA3P	0.20484
SAA4	0.19474
SAAL1	0.09267
SAC3D1	0.10906
SACM1L	0.10490
SACS	0.30950
SAE1	0.12546
SAFB	0.15741
SAFB2	0.15468
SAG	0.46299
SALL1	0.27771
SALL3	0.12093
SALL4	0.15583
SAMD1	0.12640
SAMD12	0.07307
SAMD14	0.10658
SAMD3	0.10086
SAMD4A	0.11324
SAMD4B	0.10727
SAMD5	0.09907
SAMD7	0.08733
SAMD8	0.11012
SAMD9	0.09279
SAMD9L	0.09050
SAMHD1	0.13603
SAMM50	0.12103
SAMSN1	0.20845
SAP130	0.08486
SAP18	0.14896
SAP30	0.11162
SAP30BP	0.11039
SAP30L	0.11262
SAPCD2	0.10812
SAR1A	0.10649
SAR1B	0.14201
SARDH	0.31675
SARM1	0.12474
SARS	0.26095
SARS2	0.15379
SART1	0.10424
SART3	0.15103
SASH1	0.11167
SASH3	0.26327
SASS6	0.09296
SAT1	0.09447
SAT2	0.09939
SATB1	0.15778
SAV1	0.22769
SBF1	0.14540
SBF2	0.16882
SBK1	0.12241
SBNO1	0.10123
SBNO2	0.11239
SBSN	0.09814
SBSPON	0.09828
SC5D	0.15143
SCAF1	0.14899
SCAF11	0.10384
SCAF4	0.10408
SCAI	0.09173
SCAMP1	0.10741
SCAMP2	0.10471
SCAMP3	0.11207
SCAMP4	0.10114
SCAMP5	0.10923
SCAND1	0.10407
ZBED9	0.09424
SCAP	0.16079
SCAPER	0.10510
SCARA3	0.14273
SCARA5	0.15428
SCARB1	0.09993
SCARB2	0.44672
SCARF1	0.09834
SCARF2	0.14503
SCCPDH	0.15876
SCD	0.57486
SCD5	0.29531
SCEL	0.10863
SCFD1	0.11778
SCG2	0.42313
SCG3	0.13873
SCG5	0.16867
SCGB1A1	0.25759
SCGB1C1	0.08616
SCGB1D1	0.02412
SCGB2A1	0.12204
SCGB3A1	0.12353
SCGB3A2	0.03000
SCGN	0.11112
SCHIP1	0.11322
SCIN	0.12425
SCLT1	0.09874
SCLY	0.16550
SCMH1	0.10902
SCML1	0.06729
SCML2	0.09503
SCN10A	0.09704
SCN1A	0.21408
SCN1B	0.15823
SCN2A	0.34375
SCN2B	0.13285
SCN3A	0.10604
SCN3B	0.14928
SCN4A	0.33815
SCN4B	0.12747
SCN5A	0.25781
SCN7A	0.09397
SCN8A	0.25451
SCN9A	0.19894
SCNM1	0.11270
SCNN1A	0.29005
SCNN1B	0.26884
SCNN1D	0.14008
SCNN1G	0.45347
SCO1	0.14449
SCO2	0.26338
SCOC	0.11229
SCP2	0.40063
SCPEP1	0.14822
SCRIB	0.13468
SCRN1	0.07855
SCRN2	0.09718
SCRN3	0.09756
SCRT2	0.16139
SCTR	0.17717
SCUBE1	0.10456
SCUBE2	0.10075
SCUBE3	0.09100
SCYL1	0.14727
SCYL2	0.19298
SCYL3	0.07496
SDAD1	0.11349
SDC1	0.51297
SDC2	0.55515
SDC3	0.31827
SDC4	0.20685
SDCBP	0.36375
SDCBP2	0.17985
SDCCAG3	0.10313
SDCCAG8	0.11503
SDF2	0.12959
SDF2L1	0.12459
SDF4	0.35502
SDHAF2	0.10652
SDHB	0.63579
SDHC	0.35425
SDHD	0.61660
SDK1	0.11227
SDK2	0.12096
SDPR	0.27228
SDR16C5	0.08029
SDR39U1	0.09694
SDR42E1	0.07366
SDR42E2	0.10175
SDR9C7	0.09322
SDS	0.38797
SDSL	0.12768
SEC11A	0.14229
SEC11B	0.14229
SEC11C	0.10713
SEC13	0.17720
SEC14L1	0.11977
SEC14L2	0.12613
SEC14L3	0.11968
SEC14L4	0.10076
SEC16A	0.12594
SEC16B	0.09454
SEC22A	0.10772
SEC22C	0.08248
SEC23A	0.16819
SEC23B	0.15151
SEC23IP	0.22552
SEC24A	0.09969
SEC24B	0.10884
SEC24C	0.09529
SEC24D	0.12413
SEC31A	0.13588
SEC31B	0.07762
SEC61A1	0.40044
SEC61A2	0.15588
SEC61B	0.12971
SEC62	0.12221
SEC63	0.15588
SECISBP2	0.09001
SECTM1	0.07829
SEH1L	0.13679
SEL1L	0.18583
SEL1L2	0.07440
SELE	0.53496
SELL	0.56432
SELP	0.53017
SELPLG	0.13249
SEMA3A	0.41367
SEMA3B	0.14710
SEMA3C	0.18797
SEMA3E	0.11165
SEMA3F	0.14869
SEMA3G	0.10790
SEMA4A	0.12700
SEMA4B	0.10113
SEMA4C	0.15612
SEMA4D	0.22400
SEMA4F	0.09449
SEMA4G	0.10894
SEMA5A	0.10687
SEMA5B	0.10725
SEMA6A	0.46987
SEMA6C	0.10044
SEMA6D	0.15776
SEMA7A	0.15579
SEMG1	0.10996
SEMG2	0.05654
SENP1	0.13114
SENP2	0.10014
SENP3	0.10866
SENP5	0.08014
SENP6	0.08273
SENP7	0.08467
SENP8	0.13137
SEPHS1	0.13588
SEPN1	0.20188
SEPSECS	0.15573
SEPT1	0.12189
SEPT10	0.11337
SEPT11	0.12971
SEPT12	0.10673
SEPT14	0.09039
SEPT2	0.20297
SEPT3	0.11102
SEPT4	0.20511
SEPT5	0.27805
SEPT6	0.14570
SEPT7	0.26107
SEPT8	0.12092
SERAC1	0.09724
SERBP1	0.17940
SERF2	0.11262
SERGEF	0.09246
SERINC1	0.11809
SERINC3	0.16945
SERINC5	0.13036
SERP1	0.16306
SERPINA1	0.79779
SERPINA10	0.14430
SERPINA11	0.10024
SERPINA12	0.12166
SERPINA3	0.38376
SERPINA4	0.23924
SERPINA5	0.31401
SERPINA6	0.21203
SERPINA7	0.13818
SERPINA9	0.09455
SERPINB1	0.65153
SERPINB10	0.10917
SERPINB12	0.12241
SERPINB13	0.12738
SERPINB2	0.37379
SERPINB3	0.31828
SERPINB4	0.11679
SERPINB5	0.40321
SERPINB7	0.14526
SERPINB8	0.48758
SERPINB9	0.21847
SERPINC1	0.56467
SERPIND1	0.26676
SERPINE1	0.86891
SERPINE2	0.63944
SERPINF2	0.53469
SERPING1	0.21468
SERPINH1	0.39597
SERPINI1	0.23170
SERPINI2	0.12086
SERTAD1	0.11955
SERTAD2	0.09606
SERTAD3	0.14688
SERTAD4	0.08823
SESN1	0.13392
SESN2	0.12065
SESN3	0.11130
SESTD1	0.11176
SET	0.29577
SETBP1	0.29962
SETD1B	0.10620
SETD2	0.38957
SETD3	0.10715
SETD4	0.09963
SETD5	0.10674
SETD7	0.15588
SETD8	0.14003
SETDB2	0.09226
SETMAR	0.09300
SETX	0.41280
SEZ6	0.09030
SEZ6L	0.11342
SEZ6L2	0.10324
SF1	0.08669
SF3A1	0.12150
SF3A2	0.13749
SF3A3	0.08994
SF3B1	0.23021
SF3B2	0.17713
SF3B3	0.20297
SF3B4	0.11262
SF3B5	0.11262
SFI1	0.09106
SFMBT1	0.11437
SFMBT2	0.11741
SFN	0.34719
SFPQ	0.11252
SFR1	0.09372
SFRP1	0.42207
SFRP2	0.35008
SFRP4	0.25404
SFRP5	0.19215
SFSWAP	0.10508
SFT2D1	0.06515
SFTPA1	0.40525
SFTPA2	0.13740
SFTPB	0.23535
SFTPC	0.23432
SFTPD	0.25503
SFXN1	0.15578
SFXN2	0.10227
SFXN3	0.08835
SFXN4	0.06327
SFXN5	0.11388
SGCA	0.10299
SGCB	0.11630
SGCD	0.36776
SGCE	0.23123
SGCG	0.36264
SGCZ	0.10103
SGIP1	0.08704
SGK1	0.57708
SGK2	0.10831
SGK3	0.12929
SGMS1	0.38765
SGMS2	0.13293
SGOL1	0.07755
SGOL2	0.09647
SGPL1	0.43246
SGPP1	0.13888
SGPP2	0.12155
SGSH	0.17483
SGSM1	0.10282
SGSM2	0.09905
SGSM3	0.10486
SGTA	0.24906
SGTB	0.17394
SH2B1	0.23508
SH2B3	0.35815
SH2D1A	0.45280
SH2D1B	0.14684
SH2D2A	0.11790
SH2D3A	0.11754
SH2D3C	0.12268
SH2D4A	0.09450
SH2D4B	0.10182
SH2D5	0.10952
SH3BGR	0.05734
SH3BGRL	0.14229
SH3BGRL3	0.08852
SH3BP1	0.11139
SH3BP2	0.15124
SH3BP4	0.10864
SH3BP5	0.27067
SH3BP5L	0.11080
SH3D19	0.13522
SH3GL2	0.20767
SH3GL3	0.10874
SH3GLB1	0.13117
SH3GLB2	0.10718
SH3KBP1	0.14174
SH3PXD2A	0.12129
SH3PXD2B	0.10532
SH3RF1	0.13805
SH3RF2	0.09775
SH3TC2	0.13877
SH3YL1	0.18815
SHANK1	0.10342
SHANK3	0.11117
SHARPIN	0.08336
SHB	0.12113
SHBG	0.08112
SHC1	0.83002
SHC2	0.24544
SHC3	0.15334
SHC4	0.12806
SHCBP1	0.09957
SHD	0.25284
SHE	0.12569
SHF	0.14411
SHFM1	0.23984
SHH	0.89143
SHISA2	0.10893
SHISA5	0.09610
SHKBP1	0.11314
SHMT1	0.38836
SHMT2	0.39461
SHOC2	0.24608
SHOX2	0.12971
SHPRH	0.10634
SHROOM1	0.08873
SHROOM2	0.13889
SHROOM3	0.10029
SHROOM4	0.08265
SI	0.17154
SIAE	0.19452
SIAH2	0.20297
SIDT1	0.12002
SIGIRR	0.12086
SIGLEC1	0.20825
SIGLEC10	0.08125
SIGLEC11	0.08273
SIGLEC5	0.06874
SIGLEC6	0.07099
SIGLEC9	0.07947
SIGMAR1	0.22085
SIK1	0.20814
SIK2	0.17210
SIL1	0.50289
SIM1	0.17145
SIM2	0.24747
SIMC1	0.08199
SIN3A	0.37170
SIN3B	0.11722
SIPA1	0.10668
SIPA1L1	0.11441
SIPA1L3	0.10963
SIRPB1	0.09430
SIRPB2	0.08706
SIRPG	0.08642
SIRT1	0.62242
SIRT2	0.33703
SIRT3	0.13388
SIRT5	0.16246
SIRT6	0.17526
SIRT7	0.14089
SIT1	0.09976
SIVA1	0.15629
SIX1	0.23521
SIX2	0.16296
SIX3	0.21837
SIX4	0.12206
SIX5	0.19078
SIX6	0.12485
SKA1	0.07802
SKA2	0.08756
SKA3	0.07823
SKAP1	0.10630
SKAP2	0.26241
SKI	0.15244
SKIV2L2	0.15628
SKOR1	0.11270
SKP2	0.22825
SLA	0.32933
SLA2	0.23425
SLAIN1	0.11246
SLAIN2	0.10961
SLAMF1	0.24625
SLAMF6	0.11186
SLAMF7	0.21394
SLAMF8	0.10599
SLAMF9	0.06354
SLBP	0.07916
SLC10A1	0.34834
SLC10A2	0.32008
SLC10A3	0.13229
SLC10A6	0.10499
SLC10A7	0.11203
SLC11A1	0.33858
SLC11A2	0.38199
SLC12A1	0.10473
SLC12A2	0.31452
SLC12A3	0.27772
SLC12A4	0.27241
SLC12A5	0.15258
SLC12A6	0.26221
SLC12A9	0.15806
SLC13A1	0.14498
SLC13A3	0.17348
SLC13A4	0.16063
SLC13A5	0.12078
SLC14A1	0.28117
SLC14A2	0.17911
SLC15A1	0.19647
SLC15A2	0.17076
SLC15A3	0.09440
SLC15A4	0.09407
SLC16A1	0.18612
SLC16A10	0.10491
SLC16A11	0.10169
SLC16A12	0.12141
SLC16A13	0.10700
SLC16A14	0.10389
SLC16A2	0.21470
SLC16A3	0.10972
SLC16A4	0.08913
SLC16A6	0.11592
SLC16A7	0.15427
SLC16A8	0.09932
SLC16A9	0.11986
SLC17A1	0.13679
SLC17A2	0.10391
SLC17A3	0.09453
SLC17A4	0.13542
SLC17A5	0.25647
SLC17A6	0.28595
SLC17A7	0.24974
SLC17A8	0.14199
SLC17A9	0.10897
SLC18A1	0.20510
SLC18A2	0.21418
SLC19A2	0.15912
SLC19A3	0.14341
SLC1A1	0.36670
SLC1A2	0.38533
SLC1A3	0.53995
SLC1A4	0.17318
SLC1A5	0.23562
SLC1A7	0.11957
SLC20A1	0.17045
SLC20A2	0.17587
SLC22A1	0.20476
SLC22A11	0.10113
SLC22A12	0.14076
SLC22A13	0.10820
SLC22A14	0.06213
SLC22A15	0.11257
SLC22A16	0.15205
SLC22A17	0.12779
SLC22A23	0.11030
SLC22A3	0.17295
SLC22A4	0.10175
SLC22A5	0.28558
SLC22A6	0.19019
SLC22A8	0.18663
SLC23A2	0.14852
SLC23A1	0.16306
SLC23A3	0.11208
SLC24A1	0.09537
SLC24A2	0.11066
SLC24A3	0.11730
SLC24A4	0.14962
SLC24A5	0.19373
SLC25A1	0.32148
SLC25A10	0.12721
SLC25A11	0.31802
SLC25A12	0.15427
SLC25A13	0.45218
SLC25A14	0.12887
SLC25A16	0.12672
SLC25A17	0.11631
SLC25A19	0.17824
SLC25A2	0.14606
SLC25A20	0.22824
SLC25A21	0.26739
SLC25A22	0.12155
SLC25A23	0.10569
SLC25A24	0.11395
SLC25A25	0.09594
SLC25A26	0.09077
SLC25A27	0.14688
SLC25A28	0.14896
SLC25A29	0.15406
SLC25A3	0.22672
SLC25A30	0.10192
SLC25A31	0.12570
SLC25A32	0.12783
SLC25A33	0.08763
SLC25A34	0.11065
SLC25A36	0.10791
SLC25A37	0.11320
SLC25A38	0.11683
SLC25A39	0.10674
SLC25A4	0.41336
SLC25A40	0.12612
SLC25A41	0.10776
SLC25A42	0.11044
SLC25A44	0.11262
SLC25A45	0.06956
SLC25A46	0.10736
SLC25A47	0.08923
SLC25A5	0.49922
SLC25A51	0.11103
SLC25A52	0.09565
SLC25A6	0.43956
SLC26A1	0.17331
SLC26A10	0.10001
SLC26A11	0.10947
SLC26A2	0.19429
SLC26A3	0.25112
SLC26A4	0.43881
SLC26A5	0.30983
SLC26A6	0.24490
SLC26A7	0.12722
SLC26A8	0.10607
SLC26A9	0.11651
SLC27A1	0.24962
SLC27A2	0.18145
SLC27A3	0.10747
SLC27A4	0.18723
SLC27A5	0.14975
SLC27A6	0.08870
SLC28A1	0.17051
SLC28A2	0.15142
SLC28A3	0.11684
SLC29A1	0.22208
SLC29A2	0.17093
SLC29A3	0.13482
SLC29A4	0.12965
SLC2A1	0.78861
SLC2A10	0.17999
SLC2A11	0.17895
SLC2A12	0.13755
SLC2A13	0.18971
SLC2A14	0.12793
SLC2A2	0.73053
SLC2A3	0.14971
SLC2A4	0.13952
SLC2A4RG	0.21330
SLC2A5	0.37127
SLC2A6	0.11917
SLC2A7	0.17345
SLC2A8	0.19460
SLC30A1	0.21012
SLC30A10	0.12483
SLC30A2	0.15879
SLC30A3	0.15863
SLC30A4	0.12470
SLC30A5	0.13187
SLC30A6	0.09968
SLC30A7	0.12228
SLC30A8	0.18950
SLC30A9	0.13440
SLC31A1	0.12231
SLC31A2	0.09805
SLC32A1	0.16863
SLC34A1	0.28784
SLC34A3	0.17333
SLC35A2	0.42220
SLC35A3	0.10732
SLC35A4	0.10315
SLC35B1	0.07412
SLC35B3	0.11088
SLC35B4	0.10554
SLC35C1	0.12049
SLC35C2	0.09858
SLC35D2	0.12235
SLC35D3	0.11434
SLC35E1	0.12378
SLC35E3	0.10248
SLC35F1	0.10809
SLC35F2	0.10487
SLC35F3	0.07846
SLC35F4	0.10691
SLC35F5	0.09982
SLC35F6	0.11925
SLC35G1	0.03045
SLC35G2	0.10430
SLC35G4	0.10361
SLC35G5	0.10361
SLC35G6	0.10361
SLC36A1	0.14921
SLC36A2	0.09701
SLC36A3	0.09977
SLC37A1	0.13560
SLC37A2	0.11611
SLC37A3	0.11718
SLC37A4	0.32483
SLC38A1	0.14839
SLC38A10	0.09454
SLC38A2	0.12079
SLC38A3	0.18236
SLC38A4	0.16445
SLC38A5	0.24156
SLC38A6	0.28659
SLC38A7	0.10668
SLC39A1	0.23123
SLC39A10	0.11512
SLC39A11	0.11192
SLC39A12	0.09205
SLC39A13	0.12368
SLC39A14	0.15311
SLC39A2	0.09273
SLC39A3	0.11701
SLC39A4	0.12725
SLC39A6	0.12346
SLC39A8	0.12750
SLC39A9	0.11136
SLC3A1	0.43231
SLC3A2	0.41835
SLC40A1	0.25834
SLC41A1	0.11809
SLC41A2	0.10914
SLC41A3	0.08624
SLC43A1	0.11572
SLC43A2	0.12547
SLC43A3	0.09706
SLC44A1	0.13691
SLC44A2	0.11307
SLC44A3	0.09355
SLC44A5	0.09662
SLC45A1	0.11558
SLC45A2	0.58549
SLC45A3	0.13303
SLC45A4	0.09355
SLC46A1	0.15558
SLC46A2	0.10800
SLC47A1	0.09018
SLC47A2	0.08696
SLC4A1	0.57746
SLC4A10	0.11754
SLC4A11	0.13430
SLC4A1AP	0.09231
SLC4A3	0.29645
SLC4A4	0.32138
SLC4A5	0.15239
SLC4A7	0.17102
SLC4A8	0.11699
SLC4A9	0.16629
SLC50A1	0.15530
SLC52A1	0.09201
SLC52A2	0.11459
SLC52A3	0.10514
SLC5A1	0.40470
SLC5A10	0.12866
SLC5A11	0.14812
SLC5A12	0.08633
SLC5A2	0.19205
SLC5A3	0.38085
SLC5A4	0.11240
SLC5A7	0.21418
SLC5A8	0.19628
SLC6A1	0.23984
SLC6A11	0.14310
SLC6A12	0.13124
SLC6A13	0.14271
SLC6A14	0.11942
SLC6A15	0.11240
SLC6A16	0.06488
SLC6A17	0.11278
SLC6A18	0.10731
SLC6A19	0.16452
SLC6A2	0.25220
SLC6A20	0.12174
SLC6A3	0.37171
SLC6A4	0.55872
SLC6A5	0.12247
SLC6A7	0.51251
SLC6A8	0.09301
SLC6A9	0.18430
SLC7A1	0.30456
SLC7A10	0.12650
SLC7A11	0.19503
SLC7A13	0.14371
SLC7A14	0.12305
SLC7A2	0.13882
SLC7A3	0.15144
SLC7A4	0.14130
SLC7A5	0.25103
SLC7A5P1	0.25103
SLC7A6	0.10162
SLC7A7	0.16277
SLC7A8	0.12563
SLC7A9	0.27325
SLC8A1	0.22102
SLC8A2	0.14181
SLC8A3	0.15732
SLC9A1	0.45973
SLC9A2	0.18861
SLC9A3	0.09910
SLC9A3R1	0.49827
SLC9A3R2	0.23678
SLC9A4	0.10690
SLC9A5	0.12612
SLC9A6	0.11224
SLC9A7	0.14089
SLC9A8	0.15107
SLC9B1	0.08398
SLC9B2	0.10641
SLC9C1	0.05202
SLC9C2	0.05990
SLCO1A2	0.08349
SLCO1B1	0.19821
SLCO1B3	0.15575
SLCO1C1	0.08904
SLCO2A1	0.17634
SLCO2B1	0.17779
SLCO3A1	0.14648
SLCO4A1	0.14263
SLCO4C1	0.08377
SLCO5A1	0.10196
SLCO6A1	0.72108
SLFN12	0.06956
SLFN13	0.06727
SLIT1	0.13320
SLIT2	0.21802
SLIT3	0.13042
SLITRK2	0.11691
SLITRK3	0.10926
SLITRK4	0.11227
SLITRK5	0.12224
SLITRK6	0.11127
SLK	0.12551
SLMAP	0.11509
SLMO1	0.10785
SLPI	0.41071
SLTM	0.13267
SLU7	0.12483
SLURP1	0.54132
SLX4IP	0.05734
SMAD1	0.23021
SMAD2	0.84362
SMAD3	0.77680
SMAD4	0.79641
SMAD5	0.23984
SMAD6	0.25968
SMAD7	0.36350
SMAD9	0.18474
SMAP2	0.10694
SMARCA1	0.11262
SMARCA2	0.51636
SMARCA4	0.50628
SMARCA5	0.36004
SMARCAD1	0.24651
SMARCAL1	0.12074
SMARCB1	0.29765
SMARCC2	0.13798
SMARCD1	0.14229
SMARCD2	0.11285
SMARCD3	0.18619
SMARCE1	0.17821
SMC1A	0.25081
SMC1B	0.08472
SMC2	0.38711
SMC3	0.09885
SMC4	0.27637
SMC5	0.11584
SMC6	0.11318
SMCHD1	0.11421
SMCO4	0.11809
SMCP	0.20664
SMDT1	0.10294
SMEK2	0.10544
SMG5	0.12620
SMG6	0.14853
SMG7	0.11403
SMIM14	0.10089
SMIM19	0.12378
SMN1	0.22972
SMN2	0.13079
SMNDC1	0.10884
SMO	0.41186
SMOC1	0.13085
SMPD1	0.41420
SMPD2	0.29293
SMPD3	0.18303
SMPD4	0.10188
SMPDL3A	0.12593
SMPX	0.11809
SMS	0.10879
SMTN	0.13476
SMU1	0.14163
SMUG1	0.17439
SMURF1	0.16861
SMURF2	0.18339
SMYD1	0.09335
SMYD2	0.10894
SMYD3	0.11354
SMYD5	0.10637
SNAI1	0.33126
SNAI2	0.32628
SNAI3	0.12801
SNAP23	0.14806
SNAP25	0.39427
SNAP29	0.14629
SNAP47	0.09737
SNAP91	0.14708
SNAPC1	0.10509
SNAPC2	0.09723
SNAPC3	0.10767
SNAPC4	0.08504
SNAPC5	0.11262
SNAPIN	0.15544
SNCA	0.41559
SNCAIP	0.17052
SNCB	0.22085
SNCG	0.11337
SND1	0.12655
SNED1	0.13286
SNF8	0.11233
SNIP1	0.09732
SNN	0.12378
SNRK	0.13098
SNRNP200	0.16846
SNRNP25	0.09022
SNRNP27	0.05582
SNRNP40	0.17050
SNRNP70	0.24974
SNRPA	0.29004
SNRPA1	0.13588
SNRPB	0.17494
SNRPB2	0.12309
SNRPC	0.08351
SNRPD1	0.23984
SNRPD2	0.23984
SNRPD3	0.20297
SNRPE	0.46610
SNRPEP2	0.46610
SNRPG	0.12346
SNRPN	0.40044
SNTA1	0.13312
SNTB1	0.14804
SNTB2	0.13982
SNTG1	0.11526
SNTG2	0.14442
SNW1	0.15588
SNX1	0.09617
SNX10	0.11262
SNX12	0.11401
SNX13	0.13168
SNX14	0.10829
SNX15	0.15372
SNX16	0.12480
SNX17	0.11670
SNX18	0.09796
SNX19	0.09729
SNX2	0.13169
SNX20	0.10782
SNX21	0.09401
SNX22	0.08141
SNX24	0.10465
SNX25	0.07421
SNX27	0.08511
SNX3	0.15588
SNX31	0.06137
SNX32	0.11163
SNX33	0.11525
SNX4	0.14503
SNX5	0.20781
SNX6	0.09729
SNX7	0.08752
SNX8	0.11365
SNX9	0.17964
SOAT1	0.50106
SOAT2	0.20973
SOBP	0.10424
SOCS1	0.54429
SOCS2	0.48184
SOCS3	0.65495
SOCS4	0.16033
SOCS5	0.23227
SOCS6	0.17505
SOCS7	0.15726
SOD1	0.95383
SOD3	0.10616
SOGA1	0.10923
MTCL1	0.10012
SOHLH1	0.08555
SOHLH2	0.08203
SON	0.10113
SORBS1	0.16155
SORBS2	0.13668
SORBS3	0.16278
SORCS1	0.13565
SORCS2	0.09964
SORCS3	0.10825
SORD	0.60308
SORT1	0.28534
SOS1	0.38414
SOS2	0.11519
SOST	0.40510
SOSTDC1	0.15768
SOX10	0.45051
SOX11	0.15395
SOX13	0.14652
SOX14	0.12971
SOX17	0.22628
SOX18	0.14672
SOX2	0.58572
SOX3	0.39904
SOX30	0.09592
SOX4	0.25991
SOX5	0.17821
SOX6	0.18762
SOX7	0.13775
SOX9	0.83576
SP1	0.76734
SP140	0.06218
SP2	0.28739
SP3	0.19114
SP4	0.23101
SP5	0.11646
SP6	0.11016
SP7	0.30954
SP8	0.15484
SPA17	0.05144
SPACA1	0.10281
SPACA3	0.07284
SPACA4	0.10726
SPACA5	0.10325
SPACA5B	0.10325
SPAG1	0.16845
SPAG16	0.10925
SPAG4	0.11092
SPAG5	0.13487
SPAG6	0.10723
SPAG7	0.13981
SPAG8	0.10540
SPAG9	0.19965
SPAM1	0.12225
SPANXN2	0.06617
SPANXN4	0.07170
SPARC	0.76485
SPARCL1	0.08703
SPAST	0.19777
SPATA1	0.10073
SPATA13	0.11180
SPATA17	0.08820
SPATA18	0.07948
SPATA19	0.07931
SPATA2	0.10658
SPATA20	0.15540
SPATA22	0.08105
SPATA2L	0.10973
SPATA32	0.07105
SPATA4	0.06088
SPATA5	0.10805
SPATA5L1	0.08958
SPATA6	0.10351
SPATA7	0.12355
SPATC1	0.08702
SPATC1L	0.10852
SPATS1	0.08059
SPATS2	0.08494
SPC24	0.11889
SPC25	0.11809
SPCS1	0.11640
SPCS2	0.11753
SPCS3	0.10812
SPDEF	0.16287
SPDL1	0.08256
SPDYA	0.08388
SPEF1	0.10400
SPEF2	0.11186
SPEG	0.12798
SPEN	0.15972
SPERT	0.10393
SPESP1	0.07337
SPG11	0.11280
SPG20	0.10762
SPG21	0.23664
SPHK1	0.23621
SPHK2	0.15279
SPHKAP	0.08765
SPI1	0.66820
SPIB	0.18604
SPIC	0.10759
SPIN1	0.10955
SPIN2A	0.12085
SPIN2B	0.11878
SPIN3	0.13425
SPINK1	0.17944
SPINK5	0.29285
SPINK7	0.09930
SPINK9	0.09395
SPINT1	0.16871
SPINT2	0.33518
SPINT4	0.07007
SPIRE1	0.09444
SPIRE2	0.10468
SPN	0.49454
SPNS1	0.30023
SPNS2	0.11006
SPNS3	0.08749
SPO11	0.16446
SPOCK1	0.20627
SPOCK2	0.15179
SPOCK3	0.11885
SPON1	0.23513
SPOP	0.18619
SPOPL	0.11621
SPP1	0.85579
SPR	0.22813
SPRED1	0.09206
SPRED2	0.12971
SPRED3	0.08136
SPRR1A	0.13645
SPRR1B	0.12774
SPRR2B	0.05873
SPRR3	0.06600
SPRR4	0.05263
SPRTN	0.09675
SPRY1	0.17470
SPRY3	0.11480
SPRY4	0.14190
SPRYD3	0.08682
SPRYD4	0.07212
SPRYD7	0.10246
SPSB1	0.14775
SPSB3	0.12253
SPSB4	0.14044
SPTA1	0.08686
SPTAN1	0.39112
SPTB	0.33019
SPTBN1	0.37140
SPTBN2	0.20511
SPTBN4	0.15197
SPTBN5	0.12091
SPTLC1	0.22508
SPTLC2	0.19960
SPTLC3	0.12780
SPTSSA	0.11262
SPTSSB	0.12971
SPZ1	0.07219
SQLE	0.32853
SQRDL	0.25346
SQSTM1	0.23697
SRA1	0.08818
SRC	0.99524
SRCAP	0.07711
SRCRB4D	0.16332
SRD5A2	0.31853
SRD5A3	0.10316
SREBF1	0.80016
SREBF2	0.47389
SREK1	0.09396
SREK1IP1	0.09836
SRF	0.40418
SRFBP1	0.13743
SRGAP1	0.13588
SRGAP2	0.15582
SRGAP3	0.14206
SRGN	0.21586
SRI	0.15790
SRL	0.21042
SRM	0.29083
SRMS	0.23810
SRP14	0.13292
SRP19	0.15749
SRP54	0.29199
SRP68	0.12115
SRP72	0.13749
SRP9	0.16436
SRP9P1	0.10830
SRPK1	0.11015
SRPK2	0.12361
SRPK3	0.11172
SRPR	0.15981
SRPRB	0.10090
SRPX	0.13572
SRPX2	0.13849
SRR	0.21960
SRRD	0.09419
SRRM1	0.11301
SRRM2	0.23464
SRRM4	0.10934
SRSF1	0.04472
SRSF10	0.12378
SRSF11	0.14896
SRSF2	0.11601
SRSF3	0.13588
SRSF4	0.12859
SRSF5	0.11262
SRSF6	0.11448
SRSF7	0.12378
SRSF9	0.14896
SS18	0.12141
SS18L1	0.10387
SS18L2	0.10225
SSB	0.39284
SSBP1	0.16111
SSBP2	0.12378
SSBP3	0.08395
SSBP4	0.10821
SSFA2	0.10002
SSH1	0.11460
SSH2	0.09592
SSH3	0.09727
SSNA1	0.13890
SSPN	0.22280
SSR1	0.18675
SSR2	0.17250
SSR3	0.12971
SSR4	0.44641
SSRP1	0.19294
SSSCA1	0.17723
SST	0.70649
SSTR1	0.20186
SSTR2	0.27131
SSTR3	0.19826
SSTR4	0.10515
SSU72	0.11809
SSX2IP	0.12673
SSX3	0.08088
SSX4	0.02813
SSX4B	0.02813
SSX5	0.07680
ST13	0.29632
ST13P4	0.29632
ST13P5	0.08986
ST13P7	0.29632
ST14	0.33644
ST18	0.11285
ST3GAL1	0.14444
ST3GAL2	0.13988
ST3GAL3	0.10596
ST3GAL4	0.14497
ST3GAL5	0.15284
ST3GAL6	0.14896
ST5	0.14520
ST6GAL1	0.16291
ST6GAL2	0.11225
ST6GALNAC1	0.10503
ST6GALNAC2	0.12752
ST6GALNAC3	0.10388
ST6GALNAC4	0.11395
